dwt_mean,dwt_max,dwt_min,dwt_median,dwt_q1,dwt_q3,dwt_iqr,mfcc_mean,mfcc_std,mfcc_max,mfcc_median,mfcc_var,mfcc_skew,mfcc_kurtosis,mfcc_q1,mfcc_q3,mfcc_iqr,mfcc_range,cqt_mean,cqt_min,cqt_median,cqt_var,cqt_kurtosis,cqt_q1,cqt_q3,cqt_iqr,cqt_range,chroma_mean,chroma_std,chroma_max,chroma_min,chroma_median,chroma_var,chroma_skew,chroma_kurtosis,chroma_q1,chroma_q3,chroma_iqr,chroma_range,rms_mean,rms_std,rms_max,rms_min,rms_median,rms_var,rms_skew,rms_kurtosis,rms_q1,rms_q3,rms_range,shannon_entropy,audio_type
6.74976e-08,0.006320229,-0.004436728,-1.2630448e-10,-2.2523951e-05,2.0810672e-05,4.3334623569535324e-05,-82.38895,298.38486,125.9241,0.42839742,89033.52,-3.1693435,8.07146,-0.029946208,4.1835756,4.213521838188171,1257.2949,0.000106411026,4.9918013e-14,3.0224696e-06,8.064837e-08,33.91491,2.2608221e-07,6.393196e-05,6.370588378956654e-05,0.0038905211,0.56911474,0.2589307,1.0,0.02499491,0.5537077,0.067045115,0.08385252,-0.98469734,0.36495075,0.77720904,0.4122582897543907,0.9750051,7.585651e-05,7.216463e-05,0.00029488877,2.6023415e-07,5.4531287e-05,5.2077334e-09,0.9457702,-0.033519268,1.4388483e-05,0.00011756182,0.00029462852,8.647205,myocardial
3.6226407e-07,0.008965337,-0.007861672,9.703371e-10,-3.6048506e-05,3.666584e-05,7.271434606082039e-05,-81.60787,299.64954,109.77804,1.255253,89789.84,-3.171151,8.0714855,-0.09321455,6.487206,6.580420531332493,1241.1489,0.0001412817,7.4213924e-10,4.8799347e-06,1.8704473e-07,58.06535,3.7495698e-07,6.197821e-05,6.160324887360957e-05,0.007725165,0.6048593,0.23960234,1.0,0.02327353,0.59253657,0.05740928,0.029952973,-0.900635,0.42644256,0.79578495,0.3693424314260483,0.9767265,9.351769e-05,7.8549034e-05,0.00040015523,4.988791e-06,7.204975e-05,6.1699508e-09,1.7251108,3.5133643,3.4665485e-05,0.00012811155,0.00039516643,8.625626,myocardial
-8.471064e-08,0.0067784428,-0.009637624,-2.032201e-09,-2.7107793e-05,2.8008375e-05,5.511616927833529e-05,-82.10666,297.96802,119.246475,1.123909,88784.945,-3.1698108,8.068849,-2.375172,6.1585865,8.533758401870728,1250.6173,0.00015926291,7.383263e-12,9.012279e-06,2.5233527e-07,36.766846,6.550679e-07,5.5863235e-05,5.520816672799356e-05,0.0077833245,0.582934,0.28303272,1.0,0.0012868008,0.599946,0.080107525,-0.257531,-0.92085886,0.38021314,0.8156451,0.43543197214603424,0.9987132,0.000113467504,8.938868e-05,0.0005443169,5.4861707e-06,9.214545e-05,7.990336e-09,1.7327152,4.676965,4.7222427e-05,0.00016212661,0.0005388307,8.514749,myocardial
-1.9793846e-07,0.010041806,-0.0095601985,1.2648695e-10,-1.9970093e-05,2.1985317e-05,4.19554107793374e-05,-82.81884,299.01855,159.15498,0.6944746,89412.09,-3.1712053,8.073641,-0.6883023,4.35128,5.0395824909210205,1290.5259,7.600476e-05,3.6312736e-13,4.5134775e-06,7.0496405e-08,119.163635,2.3452621e-07,4.4081964e-05,4.3847435971855475e-05,0.0056170975,0.6114558,0.2360994,1.0,0.03626811,0.59357107,0.05574293,0.042569157,-0.9059665,0.4330992,0.7995654,0.3664661645889282,0.9637319,5.61025e-05,8.800156e-05,0.0004728499,4.343468e-07,2.9116052e-05,7.7442746e-09,3.2530818,10.925009,1.4043548e-05,5.0680188e-05,0.00047241556,6.7550135,myocardial
-6.695433e-08,0.016415073,-0.01575178,1.0508431e-11,-1.1938695e-05,1.249381e-05,2.4432505369986757e-05,-83.035736,297.0287,154.03181,0.0,88226.04,-3.1670673,8.082287,-1.9329436,1.9986143,3.9315578937530518,1285.4027,0.00015845707,1.2917385e-13,1.6989593e-06,3.1478473e-07,109.07071,1.2786673e-07,3.873094e-05,3.8603073377885266e-05,0.011779922,0.482755,0.29117355,1.0,0.0029466073,0.45224607,0.08478204,0.28325367,-0.98081994,0.2426663,0.6955368,0.4528704658150673,0.9970534,0.00013875432,0.00022404947,0.0010339282,1.2475417e-07,1.9156814e-05,5.0198164e-08,1.8858225,2.9559922,5.0724675e-06,0.00017140081,0.0010338034,8.47313,myocardial
-1.12624114e-08,0.006032459,-0.005553168,-3.5767984e-09,-3.712944e-05,3.8984395e-05,7.61138371672132e-05,-81.46817,298.923,116.31255,1.8627985,89354.97,-3.1700845,8.069859,-0.5435839,6.3971853,6.940769255161285,1247.6833,0.000102746366,7.5768725e-11,6.7310393e-06,8.821505e-08,99.54878,5.830886e-07,7.215065e-05,7.156756267079345e-05,0.0061345613,0.58305985,0.24180946,1.0,0.026301667,0.56822836,0.058471814,0.10706588,-0.8643632,0.40026212,0.76075596,0.36049386113882065,0.9736983,6.642072e-05,7.835756e-05,0.0005625231,5.469703e-06,3.970054e-05,6.1399072e-09,3.8068454,18.86629,2.5325528e-05,7.484757e-05,0.00055705337,8.444151,myocardial
7.7234154e-07,0.012998629,-0.011880269,-1.2130003e-10,-3.3265118e-05,3.2429387e-05,6.569450670212973e-05,-81.36685,298.4602,121.38719,0.9897181,89078.5,-3.1692624,8.071986,-0.42099437,6.101371,6.522365182638168,1252.758,0.00015255659,8.042434e-13,2.6344892e-06,2.206567e-07,69.72905,2.0703737e-07,5.8624333e-05,5.8417294901857986e-05,0.009704876,0.51775026,0.28373256,1.0,0.0027354674,0.49496168,0.08050417,0.12366869,-0.99364996,0.28931165,0.7333956,0.44408394396305084,0.9972645,0.00010381597,0.00012035598,0.0006208592,9.076758e-07,6.4193264e-05,1.4485562e-08,2.3281305,5.8384066,2.7083293e-05,0.00013332677,0.0006199515,8.571865,myocardial
1.1445224e-07,0.013746587,-0.009968045,-7.1636447e-13,-2.5509551e-05,2.5749425e-05,5.12589763275173e-05,-82.07358,297.86612,151.17047,0.45269302,88724.23,-3.1678014,8.071375,-1.1417255,4.561137,5.702862739562988,1282.5413,0.00015037924,4.4516346e-13,3.823886e-06,2.3138135e-07,95.2473,2.5900837e-07,6.563487e-05,6.537586094879089e-05,0.010132205,0.5494838,0.2669939,1.0,0.0033485552,0.5245204,0.071285754,0.09138286,-0.9244695,0.345075,0.74869144,0.40361645072698593,0.9966515,0.000109910325,0.00012908952,0.00052218634,4.963275e-07,4.361668e-05,1.6664103e-08,1.5080119,1.4436808,2.0682015e-05,0.00016622103,0.00052169,8.46268,myocardial
1.0005969e-07,0.020780362,-0.013322729,2.0723312e-11,-9.143066e-06,1.07340475e-05,1.9877113118127454e-05,-82.84128,297.03802,153.45042,0.0,88231.586,-3.1659212,8.077682,-1.2634995,1.8356948,3.099194288253784,1284.8213,0.00020328311,5.9490824e-14,1.2634015e-06,5.194007e-07,189.70503,1.1082565e-07,3.7746715e-05,3.7635887480291785e-05,0.021503404,0.5333903,0.2773101,1.0,0.0035942756,0.52488524,0.07690089,0.046311,-0.9461963,0.32096612,0.74614805,0.42518194764852524,0.9964057,0.0001553343,0.00026157615,0.0013661977,9.303249e-08,1.8837743e-05,6.8422075e-08,2.2832232,5.8699207,3.697356e-06,0.00025012202,0.0013661047,8.1846075,myocardial
-7.150758e-08,0.0059121395,-0.005266846,1.0439778e-09,-2.3467988e-05,2.3261016e-05,4.672900422519888e-05,-82.78285,299.44302,162.30476,0.7871387,89666.125,-3.1717198,8.074273,-0.3565418,4.5195684,4.876110255718231,1293.6757,6.530732e-05,5.209608e-11,3.9044044e-06,3.9665746e-08,100.68468,2.6865598e-07,3.8513703e-05,3.8245048578744445e-05,0.0037871916,0.5899163,0.24632412,1.0,0.06204358,0.58280784,0.060675573,0.034065183,-0.9365876,0.40465543,0.7801033,0.3754478618502617,0.9379564,4.545233e-05,7.5141084e-05,0.00056628167,1.8051767e-06,2.4580173e-05,5.646183e-09,5.5691633,35.0857,1.4430918e-05,5.4435135e-05,0.0005644765,6.324384,myocardial
2.207839e-07,0.007001109,-0.0068329927,-1.6825306e-09,-5.497732e-05,5.203693e-05,0.00010701424798753578,-80.49513,296.44556,146.69073,1.6140211,87879.98,-3.165158,8.077525,-1.1142068,6.5850353,7.699242115020752,1278.0615,0.00022283923,2.700134e-12,6.814498e-06,3.0090845e-07,25.41099,1.7059645e-07,0.0001619291,0.00016175850324984253,0.007497142,0.5777332,0.24947987,1.0,0.09172916,0.5541844,0.06224021,0.15746796,-1.0424631,0.3746654,0.77634835,0.40168295055627823,0.90827084,0.00018954731,0.0002359029,0.0009341785,5.0313593e-06,7.097281e-05,5.565018e-08,1.5483012,1.0846171,4.197679e-05,0.00021889067,0.0009291471,8.840473,myocardial
1.11559004e-07,0.013949789,-0.009922751,1.5835104e-11,-1.928053e-05,2.029289e-05,3.95734182347951e-05,-82.28445,297.44705,129.46007,0.0,88474.76,-3.1665893,8.072999,-1.0488845,3.0241575,4.073042035102844,1260.8309,0.00016066308,6.652839e-14,1.2120222e-06,2.0961872e-07,64.6937,1.0850259e-07,6.462945e-05,6.452095125375479e-05,0.00912725,0.5659588,0.25955972,1.0,0.009910855,0.5509533,0.06737125,0.023120062,-0.85242486,0.37414753,0.76820225,0.39405471831560135,0.9900891,0.000108673055,0.00015176978,0.0006312318,1.9021553e-07,3.310821e-05,2.3034065e-08,1.7435597,2.121489,1.0730564e-05,0.0001420244,0.0006310416,8.881334,myocardial
-2.3975469e-08,0.0029895087,-0.0029002607,-1.8544238e-08,-3.967617e-05,3.97236e-05,7.939977149362676e-05,-81.68155,299.35437,89.45843,1.962885,89613.05,-3.1713293,8.071758,-0.62572426,7.1695786,7.7953028082847595,1220.8292,7.348481e-05,1.161924e-10,5.414404e-06,3.1583234e-08,22.492203,4.2208578e-07,4.8104506e-05,4.768241868902123e-05,0.0022599832,0.51851064,0.2760536,1.0,0.010166406,0.49016795,0.0762056,0.22726217,-0.9643183,0.29646915,0.7279882,0.4315190315246582,0.9898336,5.2168074e-05,3.5517514e-05,0.00016479264,2.6820742e-06,4.3937256e-05,1.2614938e-09,0.7766278,-0.1893332,2.248041e-05,7.377468e-05,0.00016211056,9.260881,myocardial
-1.6308972e-07,0.010076422,-0.011677435,3.6057123e-11,-2.8027078e-05,3.0041363e-05,5.806844137623557e-05,-81.376526,296.35367,175.56458,0.09511553,87825.49,-3.1633368,8.080506,-1.4094253,3.684783,5.094208240509033,1306.9354,0.00040187791,3.025209e-14,2.3104117e-06,1.9330228e-06,83.13358,1.0230656e-07,8.5069056e-05,8.496675104474605e-05,0.03338821,0.5856636,0.24655338,1.0,0.018363047,0.5715049,0.060788564,0.077985466,-0.92993903,0.3960042,0.77661777,0.3806135579943657,0.98163694,0.0003743879,0.0006126235,0.002444232,1.2785135e-07,3.769814e-05,3.7530756e-07,1.659004,1.4641752,1.1857866e-05,0.00037341056,0.0024441043,8.542976,myocardial
1.8415214e-08,0.0131930085,-0.008827341,-3.4048242e-10,-3.797496e-05,3.4641795e-05,7.261675364134135e-05,-81.34406,298.89694,97.19223,0.9788374,89339.38,-3.1694,8.067922,-0.61684775,6.2261624,6.843010187149048,1228.5631,0.00019389803,9.871247e-13,3.4054653e-06,4.5801855e-07,54.01912,2.74179e-07,5.5713324e-05,5.543914630123936e-05,0.010947759,0.5711058,0.26989937,1.0,0.0037752255,0.5732252,0.072845675,-0.08618713,-0.9548719,0.3590759,0.7907065,0.43163058906793594,0.99622476,0.00013276521,0.000128854,0.00052263105,1.2614237e-06,9.066631e-05,1.660335e-08,1.1268474,0.49734592,3.2297216e-05,0.00021369691,0.0005213696,8.4380665,myocardial
2.7682013e-08,0.0063688676,-0.008138606,-2.6665075e-09,-3.6908106e-05,3.5349258e-05,7.225736226246227e-05,-81.5165,298.88327,107.434814,0.9794738,89331.21,-3.1682718,8.066312,-0.32433105,5.993166,6.31749701499939,1238.8057,0.00016008079,3.2540186e-12,3.4736318e-06,2.108091e-07,43.02919,3.1859165e-07,7.9584825e-05,7.926623291609758e-05,0.0065963967,0.5748364,0.26425985,1.0,0.01488389,0.55980545,0.069833264,0.037090585,-1.0503368,0.36110497,0.78926194,0.4281569793820381,0.9851161,0.000101792,0.00011030595,0.00048748383,8.3723904e-07,6.537273e-05,1.2167402e-08,1.736624,2.0983562,3.0707237e-05,9.851603e-05,0.0004866466,8.901687,myocardial
5.897714e-08,0.0028640379,-0.0033728727,-1.2268662e-09,-2.6348636e-05,2.70202e-05,5.336883577911067e-05,-82.36757,299.03604,123.790436,1.387922,89422.55,-3.1708531,8.072414,-0.27969974,5.906413,6.186112821102142,1255.1613,8.302314e-05,1.3716154e-12,4.391499e-06,6.798436e-08,245.98102,2.8812593e-07,4.467535e-05,4.438722516653115e-05,0.009689355,0.5047646,0.2899968,1.0,0.0071687354,0.47743964,0.084098145,0.18472062,-1.0480967,0.26691127,0.7366083,0.4696970507502556,0.9928313,5.987141e-05,7.311912e-05,0.00040089863,2.1405747e-06,4.1277115e-05,5.3464055e-09,2.7795765,7.7936516,2.2115659e-05,6.488395e-05,0.00039875804,8.351714,myocardial
1.3773871e-07,0.0076504517,-0.006200604,9.352791e-12,-1.6074697e-05,1.7081278e-05,3.315597496111877e-05,-82.50032,298.7005,145.56451,0.49285108,89221.99,-3.169904,8.077864,0.0,3.584196,3.584196090698242,1276.9353,0.00012541555,1.4520683e-13,1.6276713e-06,1.5748562e-07,37.339203,1.5889505e-07,3.5834288e-05,3.567539083704219e-05,0.0053701266,0.5430708,0.28416508,1.0,0.010738585,0.5376873,0.0807498,0.036343817,-1.1151046,0.30553007,0.7720336,0.4665035083889961,0.9892614,8.618294e-05,0.00012449629,0.00046924042,4.446507e-07,2.8421955e-05,1.5499328e-08,1.8242445,2.018239,1.26232135e-05,8.8168585e-05,0.00046879577,8.179051,myocardial
2.201654e-08,0.0031976516,-0.002994745,-9.250175e-08,-2.6219635e-05,2.4483285e-05,5.070291945230565e-05,-82.19678,297.50333,126.2521,0.71840876,88508.23,-3.1672225,8.067467,-2.208681,4.9565554,7.165236473083496,1257.6229,0.00010768095,3.0789355e-12,6.3836296e-06,8.00943e-08,28.924818,3.6690312e-07,5.774908e-05,5.738217508621801e-05,0.0039361524,0.49644265,0.29529503,1.0,0.006066677,0.47436678,0.08719916,0.1723545,-1.0580926,0.25152424,0.7239604,0.4724361225962639,0.9939333,8.826492e-05,9.922875e-05,0.00035747577,1.8385887e-06,3.619893e-05,9.846345e-09,1.3297871,0.4157133,2.1035561e-05,0.000116770956,0.0003556372,8.935491,myocardial
5.003559e-08,0.025006065,-0.027412698,-4.166752e-10,-4.0374533e-05,3.8441198e-05,7.881573219492566e-05,-81.10141,298.94272,123.783676,1.161415,89366.76,-3.1681893,8.066612,0.0,6.154724,6.15472412109375,1255.1545,0.00020778523,3.920759e-12,2.0028283e-06,7.3355676e-07,294.5869,2.1490149e-07,6.0889284e-05,6.067438272694403e-05,0.025779907,0.5530194,0.27536473,1.0,0.018032283,0.534525,0.07582573,0.09068683,-1.0863546,0.3293982,0.777565,0.44816676527261734,0.9819677,0.00014616651,0.00019581873,0.0012683377,2.6556248e-07,9.19851e-05,3.834498e-08,3.4299264,15.285673,2.943553e-05,0.00019390274,0.0012680722,7.962395,myocardial
-2.668309e-08,0.018394096,-0.019046975,1.4703173e-11,-7.178238e-05,7.202116e-05,0.00014380354150489438,-79.725334,298.55005,138.53282,2.037096,89132.14,-3.167479,8.069115,0.0,8.738714,8.738714218139648,1269.9037,0.00029518997,1.6091403e-15,2.5591999e-06,1.046961e-06,91.24379,1.8412842e-07,8.616311e-05,8.597898582962671e-05,0.02116966,0.57847786,0.25656384,1.0,0.004070425,0.5739674,0.06582501,0.017538378,-0.9732261,0.37202093,0.7785564,0.40653546154499054,0.9959296,0.00019522359,0.00026235703,0.001320024,1.2794209e-07,0.000104769824,6.883121e-08,2.2530234,4.913183,3.1423537e-05,0.00020321354,0.0013198961,8.598481,myocardial
5.4867274e-07,0.017008767,-0.0123224445,1.31052235e-11,-1.9069392e-05,1.8912335e-05,3.798172656388488e-05,-82.01812,297.69156,126.97159,0.25903475,88620.26,-3.1694767,8.085818,0.0,3.8993325,3.8993325233459473,1258.3424,0.00016450224,2.741967e-14,1.5044043e-06,2.9264734e-07,75.12669,1.1269139e-07,4.0319745e-05,4.0207053196184006e-05,0.009503319,0.52528733,0.29298836,1.0,0.00026176567,0.52200806,0.085842185,0.02559496,-1.0908954,0.28126758,0.7607683,0.47950074076652527,0.9997382,0.00011359681,0.00015660221,0.00070878677,3.134695e-07,3.407998e-05,2.4524253e-08,1.7062284,2.4255004,5.41818e-06,0.00016850831,0.0007084733,8.718138,myocardial
2.9426019e-08,0.017059531,-0.014032436,3.1658856e-11,-1.7393988e-05,1.8768116e-05,3.6162103242531884e-05,-82.46289,299.0411,149.40663,0.86955833,89425.586,-3.1708777,8.085542,0.0,4.09462,4.094620227813721,1280.7775,0.00017762228,4.6856757e-13,1.1637376e-06,5.631363e-07,96.46894,1.4110898e-07,2.6069894e-05,2.5928784477713407e-05,0.016065972,0.54264516,0.2759594,1.0,0.016658776,0.5310775,0.0761536,0.06688068,-1.0674338,0.31841028,0.7646085,0.4461982101202011,0.9833412,0.00011548155,0.0002423601,0.001197204,2.1705517e-07,3.2531163e-05,5.873842e-08,3.0354536,8.452368,1.2541439e-05,6.1706276e-05,0.001196987,8.081484,myocardial
-5.520941e-07,0.010738507,-0.010160404,2.619357e-10,-3.5251072e-05,3.5754503e-05,7.100557650119299e-05,-81.53395,298.68756,149.97067,1.3238757,89214.26,-3.1701963,8.069322,-0.76216143,6.482611,7.2447726130485535,1281.3416,0.00011148851,1.4035016e-11,7.446014e-06,1.9417489e-07,184.37971,3.5637854e-07,5.8231613e-05,5.787523483036239e-05,0.012228928,0.5366098,0.2744667,1.0,0.009900785,0.51884115,0.07533196,0.11591878,-0.94786453,0.33098873,0.7451694,0.4141806438565254,0.9900992,8.0363476e-05,0.00013263298,0.0009481471,3.1678892e-06,5.0564482e-05,1.7591507e-08,4.6803193,23.621855,3.1920208e-05,7.2510644e-05,0.0009449792,7.4954767,myocardial
-2.2526932e-07,0.026075825,-0.024179243,-2.8561087e-10,-7.92074e-05,7.5207805e-05,0.00015441520190506708,-80.04465,299.39526,123.96134,1.974148,89637.53,-3.168788,8.063996,0.0,8.676367,8.676366806030273,1255.3322,0.0003786507,3.4763158e-11,4.6138503e-06,1.4802806e-06,45.890568,3.5248019e-07,8.425562e-05,8.390313446682285e-05,0.017918035,0.61368346,0.25317243,1.0,0.037958138,0.6037049,0.06409627,-0.043823373,-1.118412,0.4023747,0.8351686,0.43279390037059784,0.96204185,0.00028952,0.00022457825,0.0011172724,8.978667e-06,0.00025158803,5.043539e-08,1.6207442,3.185647,0.00012461017,0.00039022055,0.0011082938,8.215048,myocardial
-1.1766641e-08,0.003282076,-0.0030161603,-1.2156928e-10,-2.763073e-05,2.7885622e-05,5.551635194933624e-05,-82.292244,296.98727,130.68521,0.26791036,88201.44,-3.16573,8.068681,-3.0269806,3.746035,6.773015737533569,1262.056,0.00012782801,6.738183e-13,3.6412112e-06,9.6195365e-08,31.916538,1.9805339e-07,9.15097e-05,9.131164370046463e-05,0.004842566,0.5878458,0.24295765,1.0,0.07822652,0.5697836,0.05902842,0.11062064,-0.9479265,0.39669994,0.7767004,0.38000044971704483,0.9217735,0.000105583626,0.00012523636,0.00060059025,1.0134548e-06,4.9440943e-05,1.5684146e-08,1.6419947,2.1576777,1.9728355e-05,0.00013769254,0.0005995768,9.020049,myocardial
-8.090496e-08,0.0073739043,-0.0070573706,-6.7546344e-11,-5.7814228e-05,5.786211e-05,0.00011567634010134498,-80.56264,299.08115,149.87277,1.9016881,89449.54,-3.1699488,8.068186,-0.15682554,7.8720417,8.028867244720459,1281.2437,0.0001819185,1.7511464e-12,6.3751136e-06,2.7747006e-07,33.634544,3.2831437e-07,8.0082056e-05,7.975374186486306e-05,0.007207051,0.5998218,0.24999435,1.0,0.028455392,0.59815085,0.062497176,-0.06370842,-0.93064785,0.40771288,0.8034131,0.39570021629333496,0.9715446,0.0001207712,9.860915e-05,0.00041991752,1.4730435e-06,0.00010254291,9.723764e-09,0.99313647,0.19870234,4.115003e-05,0.00016953069,0.00041844448,8.696776,myocardial
6.095837e-07,0.0050943396,-0.0074826404,1.34281795e-08,-2.5280466e-05,2.5017976e-05,5.029844123782823e-05,-82.255035,298.846,144.7558,0.920815,89308.93,-3.1704385,8.070545,-1.0122987,5.775303,6.787601590156555,1276.1267,0.00013036288,1.3838771e-11,6.495625e-06,1.4012636e-07,43.827545,5.029776e-07,5.5821e-05,5.531802185032575e-05,0.00551146,0.60317886,0.25694063,1.0,0.003159301,0.6050439,0.066018485,-0.17544144,-0.795249,0.41115946,0.8077297,0.39657027274370193,0.9968407,8.9906694e-05,6.616196e-05,0.00045717892,3.3839156e-06,8.693986e-05,4.3774055e-09,2.3849542,10.587623,4.7153026e-05,0.00011949985,0.00045379502,8.483899,myocardial
3.2340914e-08,0.0140185645,-0.010925638,7.265272e-10,-2.5946978e-05,2.6636677e-05,5.258365490590222e-05,-82.48877,299.7838,108.007904,1.6307185,89870.34,-3.172453,8.07511,0.0,5.7855835,5.78558349609375,1239.3788,6.6624634e-05,4.6002356e-12,4.644262e-06,1.0077302e-07,302.1216,4.2964592e-07,3.1664724e-05,3.123507697466721e-05,0.009254084,0.52210104,0.27911818,1.0,0.004283432,0.5084558,0.07790696,0.12316303,-0.9805486,0.30402607,0.7340361,0.43000999838113785,0.9957166,4.4546563e-05,7.51206e-05,0.00052408746,1.9027622e-06,2.6297128e-05,5.643105e-09,4.8633957,26.316973,1.2340817e-05,4.523884e-05,0.0005221847,6.91649,myocardial
-9.063421e-08,0.012311128,-0.014534331,3.347105e-11,-9.948778e-05,0.000102040794,0.00020152856632194016,-78.97368,298.84482,175.51334,2.7770815,89308.23,-3.1685233,8.063523,0.0,10.144718,10.144718170166016,1306.8842,0.00030058165,1.3367886e-12,6.236367e-06,1.1027009e-06,78.797646,3.0050563e-07,0.00010217695,0.0001018764420024354,0.020952238,0.5297591,0.2912224,1.0,0.009739964,0.5281334,0.08481048,0.044405267,-1.12775,0.2832673,0.7733267,0.49005942791700363,0.99026006,0.00021975706,0.00018163893,0.00096833555,8.064011e-06,0.0001878064,3.29927e-08,1.802527,3.8047104,0.00010764015,0.00026936218,0.0009602715,8.884915,myocardial
6.918561e-07,0.09672584,-0.12458323,-1.1770111e-11,-2.2164702e-05,2.36278e-05,4.579250162350945e-05,-78.157036,282.24893,201.04477,0.25163332,79664.45,-3.1715188,8.08027,0.0,3.558589,3.558588981628418,1267.0651,0.00038796559,2.1136923e-13,1.7450337e-06,1.5357604e-05,426.06787,1.15338366e-07,3.7799517e-05,3.7684180027142133e-05,0.13297848,0.53000456,0.28454894,1.0,0.013040026,0.50636786,0.080968104,0.12346466,-1.107307,0.29019588,0.75909036,0.46889448165893555,0.98696,0.0003583548,0.0016931418,0.013185637,1.4194704e-07,4.0129573e-05,2.866729e-06,6.5549645,42.88645,1.2229786e-05,0.00010196735,0.0131854955,6.20431,myocardial
1.531409e-07,0.032187995,-0.028472852,4.6874856e-12,-2.8728286e-05,3.0809653e-05,5.953793879598379e-05,-81.29116,298.96432,194.73848,1.0388614,89379.67,-3.1695561,8.073724,0.0,5.654569,5.654569149017334,1326.1094,0.00029739132,7.0396014e-14,2.1238247e-06,1.7032593e-06,84.39533,1.3325507e-07,4.6681762e-05,4.6548506816179724e-05,0.025855072,0.5974404,0.26354092,1.0,0.017405996,0.6079354,0.06945381,-0.118894085,-1.0623299,0.38190335,0.8103767,0.4284733757376671,0.982594,0.00025625114,0.0004094376,0.0017557684,2.7325208e-07,3.902933e-05,1.6763916e-07,2.0497804,3.557766,1.453557e-05,0.00035352586,0.0017554952,7.1751895,myocardial
3.5466988e-07,0.041448437,-0.034168012,-1.00363134e-10,-1.4266845e-05,1.4402033e-05,2.8668878030657652e-05,-83.06048,297.1996,208.79514,0.0,88327.6,-3.168809,8.074388,-3.5398648,3.6417465,7.1816112995147705,1340.166,0.00020292256,1.874592e-13,4.425901e-06,2.0224134e-06,191.83781,3.3825955e-07,4.5246714e-05,4.490845339688576e-05,0.02851946,0.4974062,0.30222142,1.0,0.0007230416,0.48316568,0.09133778,0.1481412,-1.1381912,0.23731476,0.7404214,0.503106627613306,0.99927694,0.00012728668,0.00041293103,0.003252559,3.1092625e-07,2.8200178e-05,1.7051202e-07,6.281944,40.64725,1.2029394e-05,8.464678e-05,0.0032522483,4.9568534,myocardial
1.8456862e-07,0.0061679566,-0.0036469519,2.6663174e-10,-2.5537418e-05,2.7633427e-05,5.317084423950291e-05,-82.29998,299.36145,96.59146,1.5428252,89617.28,-3.171946,8.073445,-0.30572715,5.7452264,6.050953537225723,1227.9623,7.103919e-05,3.89355e-13,6.294302e-06,4.7876654e-08,61.463745,4.150014e-07,4.064748e-05,4.0232479584290104e-05,0.0040434874,0.5185101,0.28972334,1.0,0.0086893,0.49895242,0.083939604,0.13296999,-1.1055585,0.27675113,0.7505456,0.47379449009895325,0.9913107,4.958168e-05,4.81124e-05,0.00025973155,2.2642384e-07,3.861228e-05,2.3148032e-09,2.36508,6.5072565,1.7277247e-05,6.292304e-05,0.00025950512,8.391888,myocardial
-2.7159148e-08,0.0026288345,-0.0018537106,-2.6230955e-08,-1.8300741e-05,1.6169364e-05,3.447010658419458e-05,-83.1572,299.53256,86.77666,0.8147127,89719.75,-3.1721072,8.075382,-0.28644887,4.2535877,4.540036588907242,1218.1475,5.1761286e-05,2.407303e-11,3.9224856e-06,2.2572138e-08,62.079628,3.7629476e-07,3.0186235e-05,2.980994080559185e-05,0.0026489696,0.5028406,0.28471223,1.0,0.007351781,0.46117356,0.08106105,0.2658624,-1.0235126,0.27354586,0.72488004,0.4513341784477234,0.99264824,3.3547927e-05,3.5247584e-05,0.00016634852,2.2277602e-06,1.9419014e-05,1.2423922e-09,1.9659305,3.5484414,1.1912904e-05,3.8333543e-05,0.00016412075,8.99729,myocardial
1.7788274e-06,0.00607206,-0.007041682,-9.854496e-10,-2.0079118e-05,1.9238887e-05,3.931800483769621e-05,-82.75642,300.02856,111.51285,1.0080281,90017.15,-3.1720612,8.073918,-0.39905477,5.127522,5.52657675743103,1242.8837,0.00010503616,9.011864e-11,3.7012187e-06,1.4182102e-07,70.93646,4.1282863e-07,3.059161e-05,3.0178784172107953e-05,0.0060626804,0.5483144,0.27787575,1.0,0.00581675,0.5333824,0.07721494,0.033158425,-0.9891064,0.332409,0.7736609,0.4412519335746765,0.99418324,7.47439e-05,8.093504e-05,0.00040764225,1.968192e-06,5.7303783e-05,6.5504806e-09,2.3846183,5.147313,3.0623138e-05,7.018644e-05,0.00040567404,8.196539,myocardial
1.2800973e-07,0.004384967,-0.0047493014,4.45916e-09,-1.5099906e-05,1.7983471e-05,3.30833768202865e-05,-82.99135,299.3221,92.849846,0.57074225,89593.72,-3.17121,8.072088,-1.1759309,4.6786394,5.854570269584656,1224.2207,8.3641105e-05,6.3315575e-11,5.052052e-06,6.824967e-08,59.140865,5.056944e-07,3.6984842e-05,3.647914684279385e-05,0.0044694794,0.531427,0.27642277,1.0,0.0021435958,0.51167285,0.07640954,0.12916195,-0.97533584,0.31932878,0.7436594,0.4243306294083595,0.9978564,5.561982e-05,6.492169e-05,0.00039648518,1.2441213e-06,3.026723e-05,4.214826e-09,2.6073592,8.049347,1.725182e-05,7.4635784e-05,0.00039524105,8.505428,myocardial
